"DateTime","Players","Average Players"
"2022-04-04 00:00:00",1010,
"2022-04-05 00:00:00",974,
"2022-04-06 00:00:00",928,
"2022-04-07 00:00:00",955,
"2022-04-08 00:00:00",1038,
"2022-04-09 00:00:00",1384,
"2022-04-10 00:00:00",1375,
"2022-04-11 00:00:00",1016,
"2022-04-12 00:00:00",934,
"2022-04-13 00:00:00",860,
"2022-04-14 00:00:00",961,
"2022-04-15 00:00:00",1103,
"2022-04-16 00:00:00",1206,
"2022-04-17 00:00:00",1180,
"2022-04-18 00:00:00",1038,
"2022-04-19 00:00:00",913,
"2022-04-20 00:00:00",897,
"2022-04-21 00:00:00",821,
"2022-04-22 00:00:00",904,
"2022-04-23 00:00:00",1110,
"2022-04-24 00:00:00",1220,
"2022-04-25 00:00:00",913,
"2022-04-26 00:00:00",883,
"2022-04-27 00:00:00",990,
"2022-04-28 00:00:00",939,
"2022-04-29 00:00:00",948,
"2022-04-30 00:00:00",1162,
"2022-05-01 00:00:00",1306,
"2022-05-02 00:00:00",986,
"2022-05-03 00:00:00",939,
"2022-05-04 00:00:00",874,
"2022-05-05 00:00:00",859,
"2022-05-06 00:00:00",837,
"2022-05-07 00:00:00",1000,
"2022-05-08 00:00:00",1045,
"2022-05-09 00:00:00",850,
"2022-05-10 00:00:00",782,
"2022-05-11 00:00:00",728,
"2022-05-12 00:00:00",698,
"2022-05-13 00:00:00",645,
"2022-05-14 00:00:00",702,
"2022-05-15 00:00:00",762,
"2022-05-16 00:00:00",560,
"2022-05-17 00:00:00",543,
"2022-05-18 00:00:00",543,
"2022-05-19 00:00:00",530,
"2022-05-20 00:00:00",550,
"2022-05-21 00:00:00",709,
"2022-05-22 00:00:00",734,
"2022-05-23 00:00:00",630,
"2022-05-24 00:00:00",598,
"2022-05-25 00:00:00",603,
"2022-05-26 00:00:00",640,
"2022-05-27 00:00:00",618,
"2022-05-28 00:00:00",763,
"2022-05-29 00:00:00",826,
"2022-05-30 00:00:00",696,
"2022-05-31 00:00:00",637,
"2022-06-01 00:00:00",537,
